Date.and.Time..UTC.,Receiver,Transmitter,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Transmitter.Name,Transmitter.Serial
2019/01/26 14:41,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/26 14:41,Pinnacle Temporary 3,14681,NA,NA,Pinnacle Temporary 3,-26.748528,32.934889,14681,Blacktip
2019/01/26 14:42,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/26 14:44,Pinnacle Temporary 3,14681,NA,NA,Pinnacle Temporary 3,-26.748528,32.934889,14681,Blacktip
2019/01/26 14:45,Pinnacle Temporary 3,14681,NA,NA,Pinnacle Temporary 3,-26.748528,32.934889,14681,Blacktip
2019/01/26 14:46,Pinnacle Temporary 3,14681,NA,NA,Pinnacle Temporary 3,-26.748528,32.934889,14681,Blacktip
2019/01/26 14:48,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/26 14:49,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/26 14:51,Pinnacle Temporary 3,14681,NA,NA,Pinnacle Temporary 3,-26.748528,32.934889,14681,Blacktip
2019/01/26 14:51,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 14:52,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 14:54,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 15:32,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 15:51,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/26 15:52,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/26 15:54,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/26 16:01,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 16:07,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 16:19,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 16:20,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 16:21,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 17:37,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 17:40,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/26 17:42,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 17:47,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/26 17:48,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 04:32,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 04:33,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 04:34,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 04:35,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 04:36,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 04:39,MAP002,14675,NA,NA,MAP002,-28.44005,32.428767,14675,Blacktip
2019/01/27 06:07,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:08,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:09,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:10,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:11,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:13,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 06:14,MAP003,14675,NA,NA,MAP003,-28.47627,32.421817,14675,Blacktip
2019/01/27 07:37,MAP004,14675,NA,NA,MAP004,-28.51055,32.416617,14675,Blacktip
2019/01/27 10:21,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 10:23,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 10:24,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 10:24,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 10:25,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 10:25,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 10:26,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 10:27,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 10:28,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 10:31,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 10:35,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 10:36,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 11:05,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/27 11:06,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/27 11:07,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/27 11:11,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/27 11:54,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 11:56,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 12:30,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:33,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:35,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:35,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:36,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:39,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:40,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:46,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:47,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:48,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:52,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:54,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 12:58,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 13:01,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 13:02,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 13:04,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:05,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:09,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:11,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:12,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:14,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:15,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:16,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:17,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:20,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:23,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:26,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:27,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/27 13:37,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/27 13:47,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 13:50,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 13:52,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 13:54,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:06,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:08,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:09,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:21,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:48,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/27 14:49,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 09:41,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:42,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:43,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:44,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:45,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:47,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:49,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:50,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 09:55,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:09,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:11,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:12,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:15,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:17,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 10:18,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 12:20,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 12:22,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 12:31,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 12:38,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 12:59,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 13:07,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 13:09,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 13:10,Pinnacles 1,14681,NA,NA,Pinnacles 1,-26.755583,32.936278,14681,Blacktip
2019/01/28 13:13,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/28 13:14,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/28 13:15,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/28 13:22,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 13:29,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 13:30,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 13:32,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 14:20,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:22,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:24,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:25,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:26,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:28,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:29,Pinnacles 2,14681,NA,NA,Pinnacles 2,-26.746639,32.934222,14681,Blacktip
2019/01/28 14:33,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 14:35,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 14:36,Pinnacle Temporary 2,14681,NA,NA,Pinnacle Temporary 2,-26.752139,32.935861,14681,Blacktip
2019/01/28 14:38,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/28 14:40,Pinnacle Temporary 1,14681,NA,NA,Pinnacle Temporary 1,-26.754111,32.936028,14681,Blacktip
2019/01/29 09:18,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 09:20,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:09,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:11,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:11,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:12,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:48,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:51,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:54,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:56,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:57,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:58,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 13:59,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:01,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:02,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:03,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:05,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:06,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:06,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:08,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:08,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:09,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:10,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:12,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 14:18,Techobanine 3,14681,NA,NA,Techobanine 3,-26.649167,32.915139,14681,Blacktip
2019/01/29 22:41,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:42,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:47,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:51,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:52,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:53,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:55,MOZ001,14681,NA,NA,MOZ001,-26.854556,32.899333,14681,Blacktip
2019/01/29 22:55,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:56,MOZ001,14681,NA,NA,MOZ001,-26.854556,32.899333,14681,Blacktip
2019/01/29 22:57,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:58,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 22:59,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:01,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:02,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:06,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:08,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:09,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:10,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:10,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:12,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:12,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:13,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/29 23:14,MOZ002,14681,NA,NA,MOZ002,-26.8545,32.905361,14681,Blacktip
2019/01/30 12:48,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 12:48,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 12:50,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 12:52,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 12:53,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 12:55,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/30 23:18,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:31,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:32,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:34,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:35,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:37,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:38,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:40,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:41,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:43,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:44,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:45,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:47,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:48,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:49,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:50,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:51,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:52,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:53,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:54,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:56,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:57,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 04:59,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:00,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:02,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:03,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:05,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:06,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:07,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:10,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:11,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:12,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:13,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:15,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:16,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:17,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:18,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:20,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:20,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:21,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:23,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:24,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:25,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
2019/01/31 05:26,Mamoli 1,14681,NA,NA,Mamoli 1,-26.713361,32.910833,14681,Blacktip
